71	[((37975542, 38063505, 0), 0), ((38063505, 38063509, 0), 4), ((38063509, 38039366, 0), 11), ((38039366, 38048961, 0), 16), ((38048961, 38048956, 0), 30), ((38048956, 38048952, 0), 39), ((38048952, 38096643, 0), 51), ((38096643, 38024757, 0), 74), ((38024757, 38057031, 0), 87), ((38057031, 38046725, 0), 108), ((38046725, 38058901, 0), 120), ((38058901, 38078585, 0), 131), ((38078585, 38078589, 0), 140), ('GOAL', 38078589, 140)]
72	[((38046725, 38057031, 0), 0), ((38057031, 38046725, 0), 3), ((38046725, 38058901, 0), 8), ((38058901, 38078585, 0), 18), ((38078585, 38078589, 0), 27), ('GOAL', 38078589, 27)]
73	[((38048961, 387669119, 0), 0), ((387669119, 38135625, 0), 4), ((38135625, 38024769, 0), 7), ((38024769, 38024763, 0), 9), ((38024763, 38024757, 0), 13), ((38024757, 38057031, 0), 21), ((38057031, 38046725, 0), 32), ((38046725, 38058901, 0), 40), ((38058901, 38078585, 0), 51), ((38078585, 38078589, 0), 60), ('GOAL', 38078589, 60)]
74	[((38077748, 38127601, 0), 0), ((38127601, 38005219, 0), 3), ((38005219, 38014590, 0), 7), ((38014590, 38063509, 0), 12), ((38063509, 38039366, 0), 16), ((38039366, 38048961, 0), 23), ((38048961, 38048956, 0), 38), ((38048956, 38048952, 0), 47), ((38048952, 38096643, 0), 60), ((38096643, 38024757, 0), 87), ((38024757, 38057031, 0), 101), ((38057031, 38046725, 0), 122), ((38046725, 38058901, 0), 136), ((38058901, 38078585, 0), 146), ((38078585, 38078589, 0), 155), ('GOAL', 38078589, 155)]
75	[((38062557, 38062559, 0), 0), ((38062559, 38062557, 0), 13), ((38062557, 38126875, 0), 27), ((38126875, 38123182, 0), 39), ((38123182, 38038045, 0), 45), ((38038045, 38002419, 0), 54), ((38002419, 38035334, 0), 63), ((38035334, 38048952, 0), 69), ((38048952, 38096643, 0), 84), ((38096643, 38024757, 0), 121), ((38024757, 38057031, 0), 136), ((38057031, 38046725, 0), 157), ((38046725, 38058901, 0), 172), ((38058901, 38078585, 0), 183), ((38078585, 38078589, 0), 192), ('GOAL', 38078589, 192)]
76	[((38126875, 38126878, 0), 0), ((38126878, 38126875, 0), 4), ((38126875, 38123182, 0), 8), ((38123182, 38038045, 0), 13), ((38038045, 38002419, 0), 24), ((38002419, 38035334, 0), 33), ((38035334, 38048952, 0), 51), ((38048952, 38096643, 0), 68), ((38096643, 38024757, 0), 100), ((38024757, 38057031, 0), 115), ((38057031, 38046725, 0), 136), ((38046725, 38058901, 0), 149), ((38058901, 38078585, 0), 160), ((38078585, 38078589, 0), 169), ('GOAL', 38078589, 169)]
77	[((38107786, 38127679, 0), 0), ((38127679, 38107786, 0), 1), ('GOAL', 38107786, 1)]
78	[((37982587, 38002419, 0), 0), ((38002419, 38035334, 0), 7), ((38035334, 38048952, 0), 14), ((38048952, 38096643, 0), 26), ((38096643, 38024757, 0), 35), ((38024757, 38057031, 0), 46), ((38057031, 38046725, 0), 68), ((38046725, 38058901, 0), 78), ((38058901, 38078585, 0), 89), ((38078585, 38078589, 0), 98), ('GOAL', 38078589, 98)]
79	[((37982590, 37982597, 0), 0), ((37982597, 37982590, 0), 3), ((37982590, 37982587, 0), 7), ((37982587, 37982582, 0), 9), ((37982582, 37982569, 0), 14), ((37982569, 37982563, 0), 19), ((37982563, 37982560, 0), 24), ((37982560, 37982555, 0), 29), ((37982555, 37982544, 0), 35), ((37982544, 38058900, 0), 40), ((38058900, 38127679, 0), 52), ((38127679, 38107786, 0), 57), ('GOAL', 38107786, 57)]
80	[((38096643, 38024757, 0), 0), ((38024757, 38057031, 0), 5), ((38057031, 38046725, 0), 13), ((38046725, 38058901, 0), 20), ((38058901, 38078585, 0), 30), ((38078585, 38078589, 0), 40), ('GOAL', 38078589, 40)]
81	[((38002421, 38002424, 0), 0), ((38002424, 38002421, 0), 7), ((38002421, 38002419, 0), 12), ((38002419, 38035334, 0), 22), ((38035334, 38048952, 0), 34), ((38048952, 38096643, 0), 48), ((38096643, 38024757, 0), 70), ((38024757, 38057031, 0), 83), ((38057031, 38046725, 0), 104), ((38046725, 38058901, 0), 117), ((38058901, 38078585, 0), 127), ((38078585, 38078589, 0), 136), ('GOAL', 38078589, 136)]
82	[((38126875, 38062557, 0), 0), ((38062557, 38126875, 0), 4), ((38126875, 38123182, 0), 16), ((38123182, 38038045, 0), 22), ((38038045, 38002419, 0), 31), ((38002419, 38035334, 0), 39), ((38035334, 38048952, 0), 55), ((38048952, 38096643, 0), 72), ((38096643, 38024757, 0), 107), ((38024757, 38057031, 0), 122), ((38057031, 38046725, 0), 143), ((38046725, 38058901, 0), 157), ((38058901, 38078585, 0), 167), ((38078585, 38078589, 0), 177), ('GOAL', 38078589, 177)]
83	[((38048961, 38048956, 0), 0), ((38048956, 38048952, 0), 2), ((38048952, 38096643, 0), 7), ((38096643, 38024757, 0), 11), ((38024757, 38057031, 0), 15), ((38057031, 38046725, 0), 25), ((38046725, 38058901, 0), 33), ((38058901, 38078585, 0), 43), ((38078585, 38078589, 0), 53), ('GOAL', 38078589, 53)]
84	[((38024763, 38024757, 0), 0), ((38024757, 38057031, 0), 2), ((38057031, 38046725, 0), 11), ((38046725, 38058901, 0), 19), ((38058901, 38078585, 0), 29), ((38078585, 38078589, 0), 39), ('GOAL', 38078589, 39)]
85	[((38005221, 5434455020, 0), 0), ((5434455020, 38005221, 0), 5), ((38005221, 38002424, 0), 10), ((38002424, 38002421, 0), 14), ((38002421, 38002419, 0), 20), ((38002419, 38035334, 0), 28), ((38035334, 38048952, 0), 43), ((38048952, 38096643, 0), 59), ((38096643, 38024757, 0), 86), ((38024757, 38057031, 0), 100), ((38057031, 38046725, 0), 121), ((38046725, 38058901, 0), 134), ((38058901, 38078585, 0), 145), ((38078585, 38078589, 0), 154), ('GOAL', 38078589, 154)]
86	[((37982582, 37982569, 0), 0), ((37982569, 37982563, 0), 5), ((37982563, 37982560, 0), 9), ((37982560, 37982555, 0), 15), ((37982555, 37982544, 0), 22), ((37982544, 38058900, 0), 27), ((38058900, 38127679, 0), 39), ((38127679, 38107786, 0), 44), ('GOAL', 38107786, 44)]
87	[((37982563, 37982560, 0), 0), ((37982560, 37982555, 0), 6), ((37982555, 37982544, 0), 11), ((37982544, 38058900, 0), 16), ((38058900, 38127679, 0), 28), ((38127679, 38107786, 0), 33), ('GOAL', 38107786, 33)]
88	[((38127601, 38077748, 0), 0), ((38077748, 38005217, 0), 2), ((38005217, 38014586, 0), 6), ((38014586, 38063505, 0), 14), ((38063505, 38063509, 0), 17), ((38063509, 38039366, 0), 22), ((38039366, 38048961, 0), 30), ((38048961, 38048956, 0), 45), ((38048956, 38048952, 0), 54), ((38048952, 38096643, 0), 68), ((38096643, 38024757, 0), 99), ((38024757, 38057031, 0), 113), ((38057031, 38046725, 0), 134), ((38046725, 38058901, 0), 148), ((38058901, 38078585, 0), 159), ((38078585, 38078589, 0), 168), ('GOAL', 38078589, 168)]
89	[((38062559, 37982991, 0), 0), ((37982991, 38062559, 0), 7), ((38062559, 38062557, 0), 14), ((38062557, 38126875, 0), 28), ((38126875, 38123182, 0), 40), ((38123182, 38038045, 0), 46), ((38038045, 38002419, 0), 56), ((38002419, 38035334, 0), 64), ((38035334, 38048952, 0), 71), ((38048952, 38096643, 0), 85), ((38096643, 38024757, 0), 122), ((38024757, 38057031, 0), 138), ((38057031, 38046725, 0), 158), ((38046725, 38058901, 0), 174), ((38058901, 38078585, 0), 184), ((38078585, 38078589, 0), 193), ('GOAL', 38078589, 193)]
90	[((38057031, 37982555, 0), 0), ((37982555, 37982544, 0), 5), ((37982544, 38058900, 0), 12), ((38058900, 38127679, 0), 24), ((38127679, 38107786, 0), 28), ('GOAL', 38107786, 28)]
91	[((38096643, 38048952, 0), 0), ((38048952, 38096643, 0), 3), ((38096643, 38024757, 0), 7), ((38024757, 38057031, 0), 13), ((38057031, 38046725, 0), 22), ((38046725, 38058901, 0), 29), ((38058901, 38078585, 0), 39), ((38078585, 38078589, 0), 49), ('GOAL', 38078589, 49)]
92	[((38058900, 37982544, 0), 0), ((37982544, 38058900, 0), 9), ((38058900, 38127679, 0), 21), ((38127679, 38107786, 0), 26), ('GOAL', 38107786, 26)]
93	[((38063509, 38039366, 0), 0), ((38039366, 38048961, 0), 3), ((38048961, 38048956, 0), 18), ((38048956, 38048952, 0), 27), ((38048952, 38096643, 0), 39), ((38096643, 38024757, 0), 55), ((38024757, 38057031, 0), 67), ((38057031, 38046725, 0), 89), ((38046725, 38058901, 0), 100), ((38058901, 38078585, 0), 110), ((38078585, 38078589, 0), 120), ('GOAL', 38078589, 120)]
94	[((37982582, 38035334, 0), 0), ((38035334, 38048952, 0), 6), ((38048952, 38096643, 0), 19), ((38096643, 38024757, 0), 26), ((38024757, 38057031, 0), 36), ((38057031, 38046725, 0), 55), ((38046725, 38058901, 0), 65), ((38058901, 38078585, 0), 75), ((38078585, 38078589, 0), 84), ('GOAL', 38078589, 84)]
95	[((6563450918, 38057031, 0), 0), ((38057031, 38046725, 0), 6), ((38046725, 38058901, 0), 12), ((38058901, 38078585, 0), 23), ((38078585, 38078589, 0), 32), ('GOAL', 38078589, 32)]
96	[((38057031, 37982555, 0), 0), ((37982555, 37982544, 0), 7), ((37982544, 38058900, 0), 14), ((38058900, 38127679, 0), 26), ((38127679, 38107786, 0), 31), ('GOAL', 38107786, 31)]
97	[((38048956, 38048952, 0), 0), ((38048952, 38096643, 0), 5), ((38096643, 38024757, 0), 8), ((38024757, 38057031, 0), 14), ((38057031, 38046725, 0), 23), ((38046725, 38058901, 0), 30), ((38058901, 38078585, 0), 41), ((38078585, 38078589, 0), 50), ('GOAL', 38078589, 50)]
98	[((38039366, 38048961, 0), 0), ((38048961, 38048956, 0), 1), ((38048956, 38048952, 0), 11), ((38048952, 38096643, 0), 24), ((38096643, 38024757, 0), 32), ((38024757, 38057031, 0), 42), ((38057031, 38046725, 0), 62), ((38046725, 38058901, 0), 72), ((38058901, 38078585, 0), 82), ((38078585, 38078589, 0), 92), ('GOAL', 38078589, 92)]
99	[((38046725, 37982544, 0), 0), ((37982544, 38058900, 0), 2), ((38058900, 38127679, 0), 15), ((38127679, 38107786, 0), 20), ('GOAL', 38107786, 20)]
100	[((38048961, 38048956, 0), 0), ((38048956, 38048952, 0), 5), ((38048952, 38096643, 0), 12), ((38096643, 38024757, 0), 16), ((38024757, 38057031, 0), 24), ((38057031, 38046725, 0), 37), ((38046725, 38058901, 0), 45), ((38058901, 38078585, 0), 56), ((38078585, 38078589, 0), 65), ('GOAL', 38078589, 65)]
101	[((38078585, 38058901, 0), 0), ((38058901, 38078585, 0), 10), ((38078585, 38078589, 0), 19), ('GOAL', 38078589, 19)]
102	[((38024763, 38024769, 0), 0), ((38024769, 38024763, 0), 9), ((38024763, 38024757, 0), 14), ((38024757, 38057031, 0), 22), ((38057031, 38046725, 0), 35), ((38046725, 38058901, 0), 43), ((38058901, 38078585, 0), 53), ((38078585, 38078589, 0), 63), ('GOAL', 38078589, 63)]
103	[((38046725, 37974740, 0), 0), ((37974740, 37974742, 0), 1), ((37974742, 37974745, 0), 10), ((37974745, 38078585, 0), 20), ((38078585, 38078589, 0), 32), ('GOAL', 38078589, 32)]
104	[((38002421, 38035340, 0), 0), ((38035340, 38048956, 0), 7), ((38048956, 38048952, 0), 13), ((38048952, 38096643, 0), 27), ((38096643, 38024757, 0), 37), ((38024757, 38057031, 0), 48), ((38057031, 38046725, 0), 70), ((38046725, 38058901, 0), 80), ((38058901, 38078585, 0), 90), ((38078585, 38078589, 0), 100), ('GOAL', 38078589, 100)]
105	[((37982977, 38128507, 0), 0), ((38128507, 37982977, 0), 3), ((37982977, 38009439, 0), 7), ((38009439, 37987901, 0), 10), ((37987901, 38127601, 0), 13), ((38127601, 38005219, 0), 17), ((38005219, 38014590, 0), 20), ((38014590, 38063509, 0), 25), ((38063509, 38039366, 0), 30), ((38039366, 38048961, 0), 38), ((38048961, 38048956, 0), 53), ((38048956, 38048952, 0), 62), ((38048952, 38096643, 0), 77), ((38096643, 38024757, 0), 113), ((38024757, 38057031, 0), 128), ((38057031, 38046725, 0), 149), ((38046725, 38058901, 0), 163), ((38058901, 38078585, 0), 174), ((38078585, 38078589, 0), 183), ('GOAL', 38078589, 183)]
106	[((37982587, 38002419, 0), 0), ((38002419, 38035334, 0), 9), ((38035334, 38048952, 0), 15), ((38048952, 38096643, 0), 27), ((38096643, 38024757, 0), 38), ((38024757, 38057031, 0), 49), ((38057031, 38046725, 0), 71), ((38046725, 38058901, 0), 81), ((38058901, 38078585, 0), 91), ((38078585, 38078589, 0), 101), ('GOAL', 38078589, 101)]
107	[((38035334, 37982582, 0), 0), ((37982582, 37982569, 0), 2), ((37982569, 37982563, 0), 6), ((37982563, 37982560, 0), 12), ((37982560, 37982555, 0), 18), ((37982555, 37982544, 0), 23), ((37982544, 38058900, 0), 28), ((38058900, 38127679, 0), 40), ((38127679, 38107786, 0), 45), ('GOAL', 38107786, 45)]
108	[((38035348, 38002424, 0), 0), ((38002424, 38002421, 0), 3), ((38002421, 38002419, 0), 10), ((38002419, 38035334, 0), 19), ((38035334, 38048952, 0), 31), ((38048952, 38096643, 0), 45), ((38096643, 38024757, 0), 65), ((38024757, 38057031, 0), 78), ((38057031, 38046725, 0), 100), ((38046725, 38058901, 0), 111), ((38058901, 38078585, 0), 122), ((38078585, 38078589, 0), 131), ('GOAL', 38078589, 131)]
109	[((37982977, 37982974, 0), 0), ((37982974, 37982977, 0), 1), ((37982977, 38009439, 0), 4), ((38009439, 37987901, 0), 7), ((37987901, 38127601, 0), 10), ((38127601, 38005219, 0), 13), ((38005219, 38014590, 0), 17), ((38014590, 38063509, 0), 22), ((38063509, 38039366, 0), 26), ((38039366, 38048961, 0), 34), ((38048961, 38048956, 0), 49), ((38048956, 38048952, 0), 58), ((38048952, 38096643, 0), 72), ((38096643, 38024757, 0), 106), ((38024757, 38057031, 0), 121), ((38057031, 38046725, 0), 142), ((38046725, 38058901, 0), 156), ((38058901, 38078585, 0), 166), ((38078585, 38078589, 0), 176), ('GOAL', 38078589, 176)]
110	[((37982544, 38046725, 0), 0), ((38046725, 38058901, 0), 4), ((38058901, 38078585, 0), 13), ((38078585, 38078589, 0), 23), ('GOAL', 38078589, 23)]
111	[((38005221, 5434455020, 0), 0), ((5434455020, 38005221, 0), 7), ((38005221, 38002424, 0), 11), ((38002424, 38002421, 0), 17), ((38002421, 38002419, 0), 22), ((38002419, 38035334, 0), 29), ((38035334, 38048952, 0), 46), ((38048952, 38096643, 0), 62), ((38096643, 38024757, 0), 91), ((38024757, 38057031, 0), 105), ((38057031, 38046725, 0), 126), ((38046725, 38058901, 0), 139), ((38058901, 38078585, 0), 150), ((38078585, 38078589, 0), 159), ('GOAL', 38078589, 159)]
112	[((38078589, 38078585, 0), 0), ((38078585, 38078589, 0), 4), ('GOAL', 38078589, 4)]
113	[((38039366, 38083061, 0), 0), ((38083061, 387669119, 0), 2), ((387669119, 38135625, 0), 12), ((38135625, 38024769, 0), 15), ((38024769, 38024763, 0), 17), ((38024763, 38024757, 0), 21), ((38024757, 38057031, 0), 29), ((38057031, 38046725, 0), 43), ((38046725, 38058901, 0), 52), ((38058901, 38078585, 0), 62), ((38078585, 38078589, 0), 72), ('GOAL', 38078589, 72)]
114	[((37982544, 38046725, 0), 0), ((38046725, 38058901, 0), 8), ((38058901, 38078585, 0), 19), ((38078585, 38078589, 0), 29), ('GOAL', 38078589, 29)]
115	[((38058901, 37974742, 0), 0), ((37974742, 37974745, 0), 4), ((37974745, 38078585, 0), 13), ((38078585, 38078589, 0), 26), ('GOAL', 38078589, 26)]
116	[((38039366, 38048961, 0), 0), ((38048961, 38048956, 0), 4), ((38048956, 38048952, 0), 15), ((38048952, 38096643, 0), 32), ((38096643, 38024757, 0), 44), ((38024757, 38057031, 0), 55), ((38057031, 38046725, 0), 77), ((38046725, 38058901, 0), 87), ((38058901, 38078585, 0), 98), ((38078585, 38078589, 0), 107), ('GOAL', 38078589, 107)]
117	[((38048956, 38048961, 0), 0), ((38048961, 38048956, 0), 1), ((38048956, 38048952, 0), 10), ((38048952, 38096643, 0), 21), ((38096643, 38024757, 0), 27), ((38024757, 38057031, 0), 37), ((38057031, 38046725, 0), 58), ((38046725, 38058901, 0), 67), ((38058901, 38078585, 0), 77), ((38078585, 38078589, 0), 87), ('GOAL', 38078589, 87)]
118	[((37982587, 38002419, 0), 0), ((38002419, 38035334, 0), 10), ((38035334, 38048952, 0), 18), ((38048952, 38096643, 0), 30), ((38096643, 38024757, 0), 42), ((38024757, 38057031, 0), 54), ((38057031, 38046725, 0), 76), ((38046725, 38058901, 0), 86), ((38058901, 38078585, 0), 96), ((38078585, 38078589, 0), 106), ('GOAL', 38078589, 106)]
119	[((37982977, 37982974, 0), 0), ((37982974, 37982977, 0), 3), ((37982977, 38009439, 0), 5), ((38009439, 37987901, 0), 8), ((37987901, 38127601, 0), 11), ((38127601, 38005219, 0), 14), ((38005219, 38014590, 0), 18), ((38014590, 38063509, 0), 23), ((38063509, 38039366, 0), 28), ((38039366, 38048961, 0), 35), ((38048961, 38048956, 0), 50), ((38048956, 38048952, 0), 59), ((38048952, 38096643, 0), 74), ((38096643, 38024757, 0), 108), ((38024757, 38057031, 0), 123), ((38057031, 38046725, 0), 144), ((38046725, 38058901, 0), 158), ((38058901, 38078585, 0), 169), ((38078585, 38078589, 0), 178), ('GOAL', 38078589, 178)]
120	[((37974742, 2366289498, 0), 0), ((2366289498, 2366289499, 0), 6), ((2366289499, 37974745, 0), 14), ((37974745, 38078585, 0), 25), ((38078585, 38078589, 0), 38), ('GOAL', 38078589, 38)]
121	[((37985146, 38048877, 0), 0), ((38048877, 37985146, 0), 7), ((37985146, 2366289498, 0), 13), ((2366289498, 2366289499, 0), 21), ((2366289499, 37974745, 0), 28), ((37974745, 38078585, 0), 40), ((38078585, 38078589, 0), 53), ('GOAL', 38078589, 53)]
122	[((38127679, 38078585, 0), 0), ((38078585, 38078589, 0), 7), ('GOAL', 38078589, 7)]
123	[((38035340, 38048956, 0), 0), ((38048956, 38048952, 0), 5), ((38048952, 38096643, 0), 11), ((38096643, 38024757, 0), 14), ((38024757, 38057031, 0), 21), ((38057031, 38046725, 0), 34), ((38046725, 38058901, 0), 42), ((38058901, 38078585, 0), 52), ((38078585, 38078589, 0), 62), ('GOAL', 38078589, 62)]
124	[((38057031, 6563450918, 0), 0), ((6563450918, 38057031, 0), 6), ((38057031, 38046725, 0), 14), ((38046725, 38058901, 0), 21), ((38058901, 38078585, 0), 32), ((38078585, 38078589, 0), 41), ('GOAL', 38078589, 41)]
125	[((2366289498, 37974742, 0), 0), ((37974742, 37974745, 0), 11), ((37974745, 38078585, 0), 21), ((38078585, 38078589, 0), 34), ('GOAL', 38078589, 34)]
126	[((38039366, 38048961, 0), 0), ((38048961, 38048956, 0), 9), ((38048956, 38048952, 0), 20), ((38048952, 38096643, 0), 38), ((38096643, 38024757, 0), 53), ((38024757, 38057031, 0), 65), ((38057031, 38046725, 0), 86), ((38046725, 38058901, 0), 97), ((38058901, 38078585, 0), 108), ((38078585, 38078589, 0), 117), ('GOAL', 38078589, 117)]
127	[((38078585, 38078589, 0), 0), ('GOAL', 38078589, None)]
128	[((37974740, 37974742, 0), 0), ((37974742, 37974745, 0), 2), ((37974745, 38078585, 0), 12), ((38078585, 38078589, 0), 24), ('GOAL', 38078589, 24)]
129	[((37982569, 37982563, 0), 0), ((37982563, 37982560, 0), 4), ((37982560, 37982555, 0), 10), ((37982555, 37982544, 0), 16), ((37982544, 38058900, 0), 21), ((38058900, 38127679, 0), 32), ((38127679, 38107786, 0), 37), ('GOAL', 38107786, 37)]
130	[((38039364, 38063505, 0), 0), ((38063505, 38063509, 0), 10), ((38063509, 38039366, 0), 16), ((38039366, 38048961, 0), 22), ((38048961, 38048956, 0), 37), ((38048956, 38048952, 0), 46), ((38048952, 38096643, 0), 59), ((38096643, 38024757, 0), 85), ((38024757, 38057031, 0), 99), ((38057031, 38046725, 0), 120), ((38046725, 38058901, 0), 133), ((38058901, 38078585, 0), 143), ((38078585, 38078589, 0), 153), ('GOAL', 38078589, 153)]
131	[((38002419, 38035334, 0), 0), ((38035334, 38048952, 0), 4), ((38048952, 38096643, 0), 18), ((38096643, 38024757, 0), 24), ((38024757, 38057031, 0), 33), ((38057031, 38046725, 0), 50), ((38046725, 38058901, 0), 59), ((38058901, 38078585, 0), 70), ((38078585, 38078589, 0), 79), ('GOAL', 38078589, 79)]
132	[((6563450916, 6563450917, 0), 0), ((6563450917, 38048877, 0), 2), ((38048877, 37985146, 0), 14), ((37985146, 2366289498, 0), 20), ((2366289498, 2366289499, 0), 27), ((2366289499, 37974745, 0), 35), ((37974745, 38078585, 0), 46), ((38078585, 38078589, 0), 59), ('GOAL', 38078589, 59)]
133	[((38127679, 38107786, 0), 0), ('GOAL', 38107786, None)]
134	[((38024757, 37982560, 0), 0), ((37982560, 37982555, 0), 11), ((37982555, 37982544, 0), 18), ((37982544, 38058900, 0), 23), ((38058900, 38127679, 0), 35), ((38127679, 38107786, 0), 40), ('GOAL', 38107786, 40)]
135	[((37982569, 37982563, 0), 0), ((37982563, 37982560, 0), 6), ((37982560, 37982555, 0), 11), ((37982555, 37982544, 0), 17), ((37982544, 38058900, 0), 22), ((38058900, 38127679, 0), 34), ((38127679, 38107786, 0), 38), ('GOAL', 38107786, 38)]
136	[((37982569, 37982563, 0), 0), ((37982563, 37982560, 0), 7), ((37982560, 37982555, 0), 13), ((37982555, 37982544, 0), 19), ((37982544, 38058900, 0), 24), ((38058900, 38127679, 0), 36), ((38127679, 38107786, 0), 41), ('GOAL', 38107786, 41)]
137	[((38005221, 5434455020, 0), 0), ((5434455020, 38005221, 0), 8), ((38005221, 38002424, 0), 13), ((38002424, 38002421, 0), 18), ((38002421, 38002419, 0), 24), ((38002419, 38035334, 0), 31), ((38035334, 38048952, 0), 47), ((38048952, 38096643, 0), 63), ((38096643, 38024757, 0), 93), ((38024757, 38057031, 0), 107), ((38057031, 38046725, 0), 128), ((38046725, 38058901, 0), 142), ((38058901, 38078585, 0), 152), ((38078585, 38078589, 0), 162), ('GOAL', 38078589, 162)]
138	[((38127679, 38078585, 0), 0), ((38078585, 38078589, 0), 9), ('GOAL', 38078589, 9)]
139	[((38014590, 38063509, 0), 0), ((38063509, 38039366, 0), 5), ((38039366, 38048961, 0), 8), ((38048961, 38048956, 0), 22), ((38048956, 38048952, 0), 31), ((38048952, 38096643, 0), 42), ((38096643, 38024757, 0), 60), ((38024757, 38057031, 0), 72), ((38057031, 38046725, 0), 94), ((38046725, 38058901, 0), 105), ((38058901, 38078585, 0), 115), ((38078585, 38078589, 0), 125), ('GOAL', 38078589, 125)]
140	[((37985146, 2366289498, 0), 0), ((2366289498, 2366289499, 0), 8), ((2366289499, 37974745, 0), 16), ((37974745, 38078585, 0), 27), ((38078585, 38078589, 0), 40), ('GOAL', 38078589, 40)]
141	[((37982587, 37982582, 0), 0), ((37982582, 37982569, 0), 3), ((37982569, 37982563, 0), 8), ((37982563, 37982560, 0), 13), ((37982560, 37982555, 0), 19), ((37982555, 37982544, 0), 24), ((37982544, 38058900, 0), 29), ((38058900, 38127679, 0), 42), ((38127679, 38107786, 0), 46), ('GOAL', 38107786, 46)]
142	[((38063509, 38063505, 0), 0), ((38063505, 38063509, 0), 4), ((38063509, 38039366, 0), 10), ((38039366, 38048961, 0), 14), ((38048961, 38048956, 0), 29), ((38048956, 38048952, 0), 38), ((38048952, 38096643, 0), 50), ((38096643, 38024757, 0), 71), ((38024757, 38057031, 0), 84), ((38057031, 38046725, 0), 106), ((38046725, 38058901, 0), 118), ((38058901, 38078585, 0), 128), ((38078585, 38078589, 0), 138), ('GOAL', 38078589, 138)]
143	[((37982611, 37982091, 0), 0), ((37982091, 37982611, 0), 2), ((37982611, 37982610, 0), 4), ((37982610, 37960220, 0), 8), ((37960220, 37982606, 0), 10), ((37982606, 37982597, 0), 17), ((37982597, 37982590, 0), 22), ((37982590, 37982587, 0), 25), ((37982587, 37982582, 0), 27), ((37982582, 37982569, 0), 32), ((37982569, 37982563, 0), 37), ((37982563, 37982560, 0), 42), ((37982560, 37982555, 0), 48), ((37982555, 37982544, 0), 53), ((37982544, 38058900, 0), 58), ((38058900, 38127679, 0), 70), ((38127679, 38107786, 0), 75), ('GOAL', 38107786, 75)]
144	[((6563450918, 38057031, 0), 0), ((38057031, 38046725, 0), 9), ((38046725, 38058901, 0), 15), ((38058901, 38078585, 0), 25), ((38078585, 38078589, 0), 35), ('GOAL', 38078589, 35)]
145	[((387669119, 38083061, 0), 0), ((38083061, 387669119, 0), 4), ((387669119, 38135625, 0), 14), ((38135625, 38024769, 0), 17), ((38024769, 38024763, 0), 19), ((38024763, 38024757, 0), 23), ((38024757, 38057031, 0), 32), ((38057031, 38046725, 0), 48), ((38046725, 38058901, 0), 57), ((38058901, 38078585, 0), 67), ((38078585, 38078589, 0), 77), ('GOAL', 38078589, 77)]
146	[((38048961, 38048956, 0), 0), ((38048956, 38048952, 0), 9), ((38048952, 38096643, 0), 19), ((38096643, 38024757, 0), 25), ((38024757, 38057031, 0), 34), ((38057031, 38046725, 0), 53), ((38046725, 38058901, 0), 62), ((38058901, 38078585, 0), 72), ((38078585, 38078589, 0), 82), ('GOAL', 38078589, 82)]
147	[((38014586, 38063505, 0), 0), ((38063505, 38063509, 0), 2), ((38063509, 38039366, 0), 8), ((38039366, 38048961, 0), 12), ((38048961, 38048956, 0), 26), ((38048956, 38048952, 0), 35), ((38048952, 38096643, 0), 47), ((38096643, 38024757, 0), 67), ((38024757, 38057031, 0), 79), ((38057031, 38046725, 0), 101), ((38046725, 38058901, 0), 113), ((38058901, 38078585, 0), 123), ((38078585, 38078589, 0), 133), ('GOAL', 38078589, 133)]
148	[((38083061, 38077723, 0), 0), ((38077723, 38083061, 0), 1), ((38083061, 387669119, 0), 8), ((387669119, 38135625, 0), 17), ((38135625, 38024769, 0), 20), ((38024769, 38024763, 0), 22), ((38024763, 38024757, 0), 26), ((38024757, 38057031, 0), 33), ((38057031, 38046725, 0), 52), ((38046725, 38058901, 0), 61), ((38058901, 38078585, 0), 71), ((38078585, 38078589, 0), 81), ('GOAL', 38078589, 81)]
149	[((38002424, 38002421, 0), 0), ((38002421, 38002419, 0), 6), ((38002419, 38035334, 0), 14), ((38035334, 38048952, 0), 24), ((38048952, 38096643, 0), 38), ((38096643, 38024757, 0), 54), ((38024757, 38057031, 0), 66), ((38057031, 38046725, 0), 88), ((38046725, 38058901, 0), 99), ((38058901, 38078585, 0), 109), ((38078585, 38078589, 0), 119), ('GOAL', 38078589, 119)]
150	[((6563450916, 6563450917, 0), 0), ((6563450917, 38048877, 0), 4), ((38048877, 37985146, 0), 15), ((37985146, 2366289498, 0), 21), ((2366289498, 2366289499, 0), 28), ((2366289499, 37974745, 0), 36), ((37974745, 38078585, 0), 48), ((38078585, 38078589, 0), 60), ('GOAL', 38078589, 60)]
151	[((38035340, 38048956, 0), 0), ((38048956, 38048952, 0), 6), ((38048952, 38096643, 0), 13), ((38096643, 38024757, 0), 17), ((38024757, 38057031, 0), 25), ((38057031, 38046725, 0), 38), ((38046725, 38058901, 0), 47), ((38058901, 38078585, 0), 57), ((38078585, 38078589, 0), 67), ('GOAL', 38078589, 67)]
